"Pedoman Wiraswasta & Manajemen Islamy","Text","","","","","","","2x6.32 tha","Indonesia","","","","","","<THALIB, Muhammad.>","","<20090728>"
"Wanita di Dalam Islam","Text","Cet. 1","","","1994","","","2x6.152 mer","Indonesia","","","","","","<Pustaka><MERNISSI, Fatima.>","","<19940023><19940029>"
"Membedah Islam","Text","Cet. 1","","","1997","","","2x6.1 ahm","Indonesia","","","","","","<Pustaka><AHMED, Akbar S.>","","<19970047><19970048>"
"Malik Bennabi; Sosiolog Muslim Masa Kini","Text","Cet. 1","","","1998","","","2x6.13 bar","Indonesia","","","","","","<Pustaka><BARIUN, Fawzia.>","","<19980074><19980072>"
"Hikmah Kehidupan","Text","Cet. 1","","","1984","","","2x6.11 akh","Indonesia","","","","","","<Pustaka><AKHYAR, Thawil.>","","<19840489><19840482>"
"Banking without Interest","Text","","","","","","","2x6.3 sid","Indonesia","","","","","","<SIDDIQUI, Nejatullah.>","","<20091186>"
"Al-Jam'iyatul Washliyah; Api dalam Sekam","Text","","","","","","","2x6.6 has","Indonesia","","","","","","<Pustaka><HASANUDDIN, Chalidjah.>","","<19880437><19880436>"
"Perintah Menguasai Dunia Kiat Sukses Rasulullah","Text","Cet. 1","","","2001","","","2x6.2 yus","Indonesia","","","","","","<Pustaka><YUSUF>","","<20010156><20010160>"
"Surat-surat Politik Imam 'Ali","Text","Cet. 1","","","1989","","","2x6.2 rad","Indonesia","","","","","","<Pustaka><RADHI, Syarif ar.>","","<19890119><19890121>"
"99 Untuk Tuhanku","Text","Cet. 1","","","1983","","","2x5.2 nad","Indonesia","","","","","","<Pustaka><NADJIB, Emha Ainun.>","","<20091056>"
"Etika Islam","Text","Cet. 1","","","1997","","","2x5.1 far","Indonesia","","","","","","<Pustaka><FARIDL, Miftah.>","","<19970040><19970037>"
"Etika Seksual Dalam Islam","Text","Cet. 1","","","1984","","","2x5.1 mut","Indonesia","","","","","","<Pustaka><MUTAHHARI, Morteza.>","","<19840439><19840438>"
"Dzikir","Text","Cet. 1","","","1997","","","2x5.4 far","Indonesia","","","","","","<Pustaka><FARIDL, Miftah.>","","<19970022><19970026><19970023>"
"Membuka Pintu Ijtihad","Text","Cet. 2","","","1984","","","2x4.03 rah","Indonesia","","","","","","<Pustaka><RAHMAN, Fazlur.>","","<20090520><20090536>"
"Lambang-lambang Sufi dalam al-Qur'an","Text","Cet. 1","","","1986","","","2x5.2 had","Indonesia","","","","","","<Pustaka><HADI, \'Abdul Tawwab \'Abdul.>","","<19860109><19860113><19860110><19860107>"
"Untaian Hikmah","Text","Cet. 1","","","1986","","","2x4 asq","Indonesia","","","","","","<Pustaka><\'ASQALANI, Ibnu Hajar al.>","","<19860203><19860204>"
"Jalan Kepada Kebahagiaan","Text","Cet. 1","","","2003","","","2x5 raz","Indonesia","","","","","","<Pustaka><RAZI, Fakhruddin ar.>","","<20030093><20030092><20030094><20030096><20030095>"
"Bahasan Ayat-ayat Hikam","Text","Cet. 1","","","2005","","","2x5.3 aff","Indonesia","","","","","","<Pustaka><AFFANDI, Fuad.>","","<20050172><20050173><20050174>"
"Kaaffah; Memahami Jiwa Membangun Peradaban","Text","Cet. 1","","","2003","","","2x5 dja","Indonesia","","","","","","<Pustaka><DJAUHARI, Maman A.>","","<20030101><20030099>"
"Hakekat Sufi","Text","Cet. 1","","","2002","","","2x5 fad","Indonesia","","","","","","<Pustaka><FADIMAN, James.>","","<20020157><20020159>"
"Madzhab Sufi","Text","Cet. 1","","","1999","","","2x5 tri","Indonesia","","","","","","<Pustaka><TRIMINGHAM, J. Spencer.>","","<19990122><19990121>"
"RUMI; Sufi dan Penyair","Text","Cet. 1","","","1985","","","2x5.2 had","Indonesia","","","","","","<Pustaka><HADI, Abdul WM.>","","<19851014>"
"Ajaran-ajaran Sufi","Text","Cet. 1","","","1985","","","2x5.2 kal","Indonesia","","","","","","<Pustaka><KALABADZI, Abu Bakar.>","","<19850760><20110618>"
"Membina Keluarga dalam Islam","Text","Cet. 1","","","1991","","","2x4.3 kas","Indonesia","","","","","","<Pustaka><KASWAN>","","<19910377><19910385>"
"Hak Anak dalam Islam","Text","Cet. 1","","","2001","","","2x4.37 hus","Indonesia","","","","","","<Pustaka><HUSAIN, Abdurrazaq.>","","<20010282><20010278>"
"Problematika Manasik Haji","Text","Cet. 1","","","1985","","","2x4.150 yus","Indonesia","","","","","","<Pustaka><YUSUF, A. Nasir.>","","<19850600><19850598>"
"Petunjuk Ibadah Haji dan Umrah","Text","Cet. 1","","","1993","","","2x4.1 far","Indonesia","","","","","","<Pustaka><FARIDL, Miftah.>","","<19930035>"
"Pembaharuan Ushul Fiqh","Text","Cet. 1","","","1986","","","2x4 tur","Indonesia","","","","","","<Pustaka><TURABI, Hasan al.>","","<19860318><19860324><19860317>"
"Keluarga Bahagia; Petunjuk Praktis Islam","Text","Cet. 1","","","1983","","","2x4.391 far","Indonesia","","","","","","<Pustaka><FARIDL, Miftah.>","","<19830337><19830335><19830343>"
"Amaliah Ramadhan","Text","Cet. 2","","","1985","","","2x4.13 far","Indonesia","","","","","","<Pustaka><FARIDL, Miftah.>","","<19850815><19850813>"
"Tayamum","Text","Cet. 1","","","2001","","","2x4.112 gha","Indonesia","","","","","","<Pustaka><GHAMIDI, Ali Bin Sa\'id al.>","","<20010288><20010290>"
"Mengapa Kita Kalah di Palestina?","Text","Cet. 1","","","1988","","","2x4.74 qar","Indonesia","","","","","","<Pustaka><QARDHAWI, Yusuf.>","","<19880522><19880518>"
"Keluarga Bahagia","Text","Cet. 2 Revisi","","","1986","","","2x4.3 far","Indonesia","","","","","","<Pustaka><FARIDL, Miftah.>","","<20090542>"
"Yang Asing Yang Terasing","Text","Cet. 1","","","1991","","","813 dal","Indonesia","","","","","","<Pustaka><DALLAS, Ian.>","","<19910368>"
"Asuransi di Dalam Islam","Text","Cet. 1","","Wiley","1987","","","2x4.22 sid","Indonesia","Hoboken, NJ","","","","","<Pustaka><SIDDIQI, Muhammad Nejatullah.>","","<19870121><19870129>"
"Syari'at Islam bagi Wanita Muslimah","Text","Cet. 1","","","2002","","","2x4.96 fau","Indonesia","","","","","","<Pustaka><FAUZAN, Shalih bin Fauzan bin \'Abdullah al.>","","<20020103><20020104>"
"Cara Memperpanjang Usia Anda","Text","Cet. 1","","","2003","","","2x4.1 nai","Indonesia","","","","","","<Pustaka><NA\'IM, Muhammad bin Ibrahim an.>","","<20030019><20030020>"
"Fakta dan Fatwa","Text","Cet. 1","","","2002","","","2x4.5 da'i","Indonesia","","","","","","<Pustaka><DA\'I, \'Athi\'an Ali M.>","","<20020112><20020110>"
"Pelik-pelik Perempuan","Text","Cet. 1","","","2005","","","2x4.88 uts","Indonesia","","","","","","<Pustaka><UTSAIMIN, Muhammad bin Shaleh al.>","","<20050105><20050109>"
"Taqwa; Jaminan Kualitas untuk Meraih Kemuliaan Ilahiah","Text","Cet. 1","","","2003","","","2x4.1 dja","Indonesia","","","","","","<Pustaka><DJAUHARI, Maman A.>","","<20030013><20030012>"
"As-Sunnah; SUmber Hukum Islam yang Kedua","Text","Cet. 1","","","1997","","","2x1.32 far","Indonesia","","","","","","<Pustaka><FARIDL, Miftah.>","","<19970017><19970018><19970021>"
"Tentang Kebenaran","Text","Cet. 1","","","1988","","","2x2 qar","Indonesia","","","","","","<Pustaka><QARDHAWI, Yusuf.>","","<19880334><19880335><19880333><19880339>"
"Ajaran-ajaran Asy'ari","Text","Cet. 1","","","1986","","","2x3 asy","Indonesia","","","","","","<Pustaka><ASY\'ARI, Abu Hasan.>","","<19860060><19860064><19860067>"
"al-Qur'an Realitas Sosial dan Limbo Sejarah (Sebuah Refleksi)","Text","Cet. 1","","","1985","","","2x1 maa","Indonesia","","","","","","<MAARIF, Ahmad Syafii.><Pustaka>","","<20110656><19850784><19850789>"
"Islam & Sains; Pertarungan Menegakkan Rasionalitas","Text","Cet. 1","","","1997","","","2x0.9 hoo","Indonesia","","","","","","<Pustaka><HOODBHOY, Pervez.>","","<19970065><19970062>"
"Gebrakan Kaum Mahdi","Text","","","","1984","","","2x3.9 thr","Indonesia","","","","","","<Pustaka><THRUPP, Sylvia L.>","","<20090518>"
"Ayat Suci Dalam Renungan; Tafsir al-Qurna'an Juz 7","Text","Cet. 1","","","2002","","","2x1.3 has","Indonesia","","","","","","<Pustaka><HASIM, Moh. E.>","","<20020114><20020115>"
"Ayat Suci Dalam Renungan; Tafsir al-Qurna'an Juz 8","Text","Cet. 1","","","2002","","","2x1.3 has","Indonesia","","","","","","<Pustaka><HASIM, Moh. E.>","","<20020146><20020145>"
"Ayat Suci Dalam Renungan; Tafsir al-Qurna'an Juz 9","Text","Cet. 1","","","2003","","","2x1.3 has","Indonesia","","","","","","<Pustaka><HASIM, Moh. E.>","","<20030132><20030131>"
"Ayat Suci Dalam Renungan; Tafsir al-Qurna'an Juz 10","Text","Cet. 1","","","2003","","","2x1.3 has","Indonesia","","","","","","<Pustaka><HASIM, Moh. E.>","","<20030135><20030134>"
"Ayat Suci Dalam Renungan; Tafsir al-Qurna'an Juz 11","Text","Cet. 1","","","2004","","","2x1.3 has","Indonesia","","","","","","<Pustaka><HASIM, Moh. E.>","","<20040362><20040361>"
"Ayat Suci Dalam Renungan; Tafsir al-Qurna'an Juz 12","Text","Cet. 1","","","2005","","","2x1.3 has","Indonesia","","","","","","<Pustaka><HASIM, Moh. E.>","","<20050087><20050088>"
"Ayat Suci Dalam Renungan; Tafsir al-Qurna'an Juz 13","Text","Cet. 1","","","2005","","","2x1.3 has","Indonesia","","","","","","<Pustaka><HASIM, Moh. E.>","","<20050171><20050170>"
"Ayat Suci Dalam Renungan; Tafsir al-Qurna'an Juz 14","Text","Cet. 1","","","2006","","","2x1.3 has","Indonesia","","","","","","<Pustaka><HASIM, Moh. E.>","","<20060482><20060481>"
"Ayat Suci Dalam Renungan; Tafsir al-Qurna'an Juz 30","Text","Cet. 1","","","1999","","","2x1.3 has","Indonesia","","","","","","<Pustaka><HASIM, Moh. E.>","","<20010149><20010171>"
"Ayat Suci Dalam Renungan; Tafsir al-Qurna'an Juz 1","Text","Cet. 1","","","1988","","","2x1.3 has","Indonesia","","","","","","<Pustaka><HASIM, Moh. E.>","","<20010135><20010134>"
"Ayat Suci Dalam Renungan; Tafsir al-Qurna'an Juz 2","Text","Cet. 1","","","1999","","","2x1.3 has","Indonesia","","","","","","<Pustaka><HASIM, Moh. E.>","","<20010138><20010139>"
"Ayat Suci Dalam Renungan; Tafsir al-Qurna'an Juz 3","Text","Cet. 1","","","2000","","","2x1.3 has","Indonesia","","","","","","<Pustaka><HASIM, Moh. E.>","","<20000140><20010141>"
"Ayat Suci Dalam Renungan; Tafsir al-Qurna'an Juz 4","Text","Cet. 1","","","2000","","","2x1.3 has","Indonesia","","","","","","<Pustaka><HASIM, Moh. E.>","","<20010144><20010145>"
"Ayat Suci Dalam Renungan; Tafsir al-Qurna'an Juz 5","Text","Cet. 1","","","2001","","","2x1.3 has","Indonesia","","","","","","<Pustaka><HASIM, Moh. E.>","","<20010146><20010147>"
"Ayat Suci Dalam Renungan; Tafsir al-Qurna'an Juz 6","Text","Cet. 1","","","2001","","","2x1.3 has","Indonesia","","","","","","<Pustaka><HASIM, Moh. E.>","","<20010243><20010244>"
"Sunni yang Sunni; Tinjauan Dialog Sunnah-Syi'ah-nya al-Musawi","Text","Cet. 1","","","1989","","","2x2.9 zab","Indonesia","","","","","","<Pustaka><ZABY, Mahmud az.>","","<19890129>"
"al-Qur'an dan Ilmu Jiwa","Text","Cet. 1","","","1985","","","2x1 naj","Indonesia","","","","","","<NAJATI, M. Utsman.>","","<19850761><19850767><20091311>"
"Kunci Indeks dan Klasifikasi Ayat-ayat al-Qur'an Jilid II E-K","Text","Cet. 1","","","1989","","","2x1.19 qol","Indonesia","","","","","","<Pustaka><QOLAY, A. Hamid hasan.>","","<20090421>"
"Kunci Indeks dan Klasifikasi Ayat-ayat al-Qur'an Jilid I A-D","Text","Cet. 1","","","1989","","","2x1.19 qol","Indonesia","","","","","","<Pustaka><QOLAY, A. Hamid hasan.>","","<20090454><19890063>"
"Kapan Pertolongan Allah Tiba","Text","Cet. 1","","","1989","","","2x0.1 far","Indonesia","","","","","","<Pustaka><FARIDL, Miftah.>","","<19890030>"
"Manusia Masa Kini dan Problem Sosial","Text","Cet. 1","","","1984","","","2x0.3 sha","Indonesia","","","","","","<Pustaka><SHADR, Muhammad Baqir ahs.>","","<19840380>"
"Masjid","Text","Cet. 1","","","1985","","","2x0 far","Indonesia","","","","","","<Pustaka><FARIDL, Miftah.>","","<20091074><19850492>"
"Memahami Islam","Text","Cet. 1","","","1983","","","2x0 sch","Indonesia","","","","","","<Pustaka><SCHUON, F.>","","<19830421><20091034>"
"Salah Paham Terhadap Islam","Text","Cet. 1","","","1980","","","2x0 qut","Indonesia","","","","","","<Pustaka><QUTB, Muhammad.>","","<19810041>"
"Islam Dalam Berbagai Aspeknya","Text","Cet. 1","","","2003","","","2x0 far","Indonesia","","","","","","<Pustaka><FARIDL, Miftah.>","","<20030124><20030126>"
"Kekaguman Dunia Terhadap Islam","Text","Cet. 2","","","1983","","","2x0 has","Indonesia","","","","","","<Pustaka><HASHEM, M.>","","<20090540>"
"Islam dan Fanatisme","Text","Cet. 1","","","1986","","","2x0.9 ahm","Indonesia","","","","","","<Pustaka><AHMAD, Khurshid.>","","<19860104>"
"Pokok-pokok Ajaran Islam","Text","Cet. 4","","","","","","2x0 far","Indonesia","","","","","","<Pustaka><FARIDL, Miftah.>","","<20091131>"
"Pokok-pokok Ajaran Islam","Text","Cet. XIII","","","2004","","","2x0.1 far","Indonesia","","","","","","<Pustaka><FARIDL, Miftah.>","","<20060379>"
"Perspektif Peradaban","Text","Cet. 1","","","1986","","","2x0.7 beg","Indonesia","","","","","","<Pustaka><BEG, M. Abdul Jabar.>","","<19860172><19860175>"
"Pokok-pokok Ajaran Islam","Text","Cet. 2","","","1981","","","2x0 far","Indonesia","","","","","","<Pustaka><FARIDL, Miftah.>","","<20090538>"
"Al-Islam; Syahadatain dan Fenomena Kekufuran","Text","","","al-Ishlahy","","","","2x0.01 haw","Indonesia","","","","","","<HAWWA, Said.>","","<19870047>"
"Indonesia: Keluarga Berencana Ditinjau dari Hukum Islam","Text","Cet. 1","","","1986","","","2x0.07 ros","Indonesia","","","","","","<Pustaka><ROSYADI, A. Rahmat.><Soeroso Dasar>","","<19860013>"
"Islam; Sebuah Pengantar","Text","","","","1979","","","2x0 far","Indonesia","","","","","","<Pustaka><FARUQI, Ismail Raji al.>","","<19920039><19920034><19920038>"
"Islam Antara Timur dan Barat","Text","","","","1993","","","2x0 ize","Indonesia","","","","","","<Pustaka><IZETBEGOVIC, \'Alija \'Ali.>","","<19930133><19930137>"
"Indeks al-Qur'an","Text","Cet. 1","","","1984","","","2x1.10 asy","Indonesia","","","","","","<Pustaka><ASYARIE, Sukmadjaja.><Rosy Yusuf>","","<20090422>"
"Perspektif Muslim Tentang Perubahan Sosial","Text","Cet. 1","","","1988","","","2x0.06 per","Indonesia","","","","","","<Pustaka><IDRIS, Ja\'far Syah.>","","<19880365>"
"Strategi Perjuangan Umat Islam","Text","","","Mizan","","","","2x0 ams","Indonesia","","","","","","<AMSYARI, Fuad.>","","<20090569>"
"Rumpun Kata Kerja Bahasa Indonesia & Inggris yang Sering Digunakan","Text","Cet. 1","","","2005","","","425 roc","Indonesia","","","","","","<Pustaka><ROCHMAN, Imam Fathur.>","","<20050117><20050119>"
"Hukum Sihir dan Perdukunan","Text","","","","","","","2x3.7 azi","Indonesia","","","","","","<BAZ, Abdul Aziz bin Abdullah.>","","<20070190>"
"SDM Yang Produktif; Pendekatan al-Qur'an & Sains","Text","","","","","","","2x4.213 mur","Indonesia","","","","","","<MURSI, Abdul Hamid.>","","<20081024><20070188>"
"Sains Fisika 1a","Text","","","","","","","530 tar","Indonesia","","","","","","<TARANGGONO, Agus.>","","<20070129>"
"Kehidupan yang Mengagumkan","Text","","","","","","","372.3 mar","Indonesia","","","","","","<MARPAUNG, A. Muzi.>","","<20090029>"
"100 Pengetahuan Tentang Samudra","Text","","","","","","","590 oli","Indonesia","","","","","","<OLIVER, Clare.>","","<20070248>"
"Alam Semesta dan Cuaca","Text","","","","","","Khazanah Pengetahuan Bagi Anak-anak","520 koe","Indonesia","","","","","","<WILLIE, Koen.>","","<20070093>"
"Pertumbuhan","Text","","","","","","","570 ten","Indonesia","","","","","","<TANNER, James M.>","","<20070003a>"
"Penerbangan","Text","","","","","","Pustaka Ilmu","629.13 ste","Indonesia","","","","","","<STEVER, H. Guyford.>","","<20070014a>"
"Guru Powerful; Guru Masa Depan","Text","","","","","","","371 suk","Indonesia","","","","","","<SUKADI>","","<20090045>"
"Risalah Alam Semesta dan Kehidupan","Text","","","","","","","2x3 bud","Indonesia","","","","","","<BUDIYANTO>","","<20060546>"
"Politik Indonesia (1996-2003)","Text","","","","","","","320.9598 mar","Indonesia","","","","","","<MARDJONO, Hartono.>","","<20090430>"
"Gelang Giok Naga","Text","","","","","","","813 hel","Indonesia","","","","","","<HELENA, Leny.>","","<20090036>"
"Bermain & Kreativitas","Text","","","","","","","153.3 kus","Indonesia","","","","","","<SETO, Kak.><PURBOYO, Kunto.>","","<20070098>"
"Pengelolaan Pembiayaan Pendidikan","Text","","","","","","","371.2 har","Indonesia","","","","","","<HARSONO>","","<20090039>"
"Pendidikan Berorientasi Kecakapan Hidup (Life Skill Education)","Text","","","","","","","371.1 dep","Indonesia","","","","","","<Dep. Pendidikan>","","<20070130>"
"Kurikulum Lintas Bidang Studi","Text","","","","","","","375 mar","Indonesia","","","","","","<MARYANTO, A.>","","<20070105>"
"Persiapan SPMB 2006 Fisika","Text","","","","","","","530 sug","Indonesia","","","","","","<SUGEMA, Sony.>","","<20070077><20070076>"
"Etika Konfusionisme","Text","","","","","","","171 sut","Indonesia","","","","","","<MING, Tu Wei.><SUTANTO, Jusuf.>","","<20090059>"
"Refleksi atas Persoalan Keislaman","Text","","","","","","","2x7.1 bas","Indonesia","","","","","","<BASYIR, Ahmad Azhar.>","","<20100195>"
"Wajah-wajah Islam; Suatu Perbincangan tentang Isu-isu Kontemporer","Text","","","","","","","2x0 sar","Indonesia","","","","","","<SARDAR, Ziauddin.>","","<20100196>"
"(9-11) The Hard Evidence Exposed; The Real Truth","Text","","","","","","","327.1 gra","Indonesia","","","","","","<GRAY, Jerry D.>","","<20070083>"
"5 Rencana Usaha Yang Rasional","Text","","","","","","","658.4012 amb","Indonesia","","","","","","<AMBADAR, Jackie.>","","<20080006a>"
"Bermain dengan Angka","Text","","","","","","","510 kom","Indonesia","","","","","","<RUSLANI, Badrul Komar.>","","<20070201>"
"Qardhawi Bicara Soal Wanita","Text","","","","","","","2x6.152 2 qar","Indonesia","","","","","","<QARDHAWI, Yusuf.>","","<20090744>"
"Sistem Penanggalan Syamsiah/Masehi","Text","","","ITB","","","","2x0.529 3 rah","Indonesia","","","","","","<RAHARTO. Moedji.>","","<20070237>"
"Apa Itu al-Qur'an","Text","","","","","","","2x1 suy","Indonesia","","","","","","<SUYUTHI, Imam.>","","<20050208>"
"Implementasi Kurikulum 2004","Text","","","","","","","375 mul","Indonesia","","","","","","<MULYASA. E.>","","<20070004a>"
"Pendidikan Agama Islam Berbasis Kompetensi","Text","","","","","","","2x7.3 maj","Indonesia","","","","","","<MAJID, Abdul.><Dian Andayani>","","<20070172>"
"Implementasi Berbasis Kompetensi 1","Text","","","","","","","373.1 kar","Indonesia","","","","","","<KARLI, Hilda.>","",""
"Kapita Selekta Psikologi Pendidikan","Text","","","","","","","370 suk","Indonesia","","","","","","<SUKADJI, Soetarlinah.><Miranda D. Zarfiel.>","","<20070204>"
